,Id,Artist,Song
30,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,"{'name': 'Amen (feat. Teezo Touchdown)', 'track_number': 2, 'id': '0Mrnt1YqVuW2bqmwu4VxDt', 'url': 'https://open.spotify.com/track/0Mrnt1YqVuW2bqmwu4VxDt', 'audio_feature': [{'danceability': 0.646, 'energy': 0.605, 'key': 0, 'loudness': -7.59, 'mode': 1, 'speechiness': 0.188, 'acousticness': 0.0636, 'instrumentalness': 0, 'liveness': 0.253, 'valence': 0.309, 'tempo': 90.156, 'type': 'audio_features', 'id': '0Mrnt1YqVuW2bqmwu4VxDt', 'uri': 'spotify:track:0Mrnt1YqVuW2bqmwu4VxDt', 'track_href': 'https://api.spotify.com/v1/tracks/0Mrnt1YqVuW2bqmwu4VxDt', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0Mrnt1YqVuW2bqmwu4VxDt', 'duration_ms': 141213, 'time_signature': 3}]}"
31,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,"{'name': 'Calling For You (feat. 21 Savage)', 'track_number': 3, 'id': '2nibvvDdAQkVraYP00z2RS', 'url': 'https://open.spotify.com/track/2nibvvDdAQkVraYP00z2RS', 'audio_feature': [{'danceability': 0.571, 'energy': 0.55, 'key': 0, 'loudness': -6.567, 'mode': 1, 'speechiness': 0.106, 'acousticness': 0.0548, 'instrumentalness': 0, 'liveness': 0.179, 'valence': 0.104, 'tempo': 120.947, 'type': 'audio_features', 'id': '2nibvvDdAQkVraYP00z2RS', 'uri': 'spotify:track:2nibvvDdAQkVraYP00z2RS', 'track_href': 'https://api.spotify.com/v1/tracks/2nibvvDdAQkVraYP00z2RS', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2nibvvDdAQkVraYP00z2RS', 'duration_ms': 285630, 'time_signature': 4}]}"
32,4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,"{'name': 'Fear Of Heights', 'track_number': 4, 'id': '53KaP77tkliz36LPxWGlWK', 'url': 'https://open.spotify.com/track/53KaP77tkliz36LPxWGlWK', 'audio_feature': [{'danceability': 0.581, 'energy': 0.325, 'key': 10, 'loudness': -9.238, 'mode': 1, 'speechiness': 0.22, 'acousticness': 0.0128, 'instrumentalness': 0, 'liveness': 0.16, 'valence': 0.0666, 'tempo': 136.934, 'type': 'audio_features', 'id': '53KaP77tkliz36LPxWGlWK', 'uri': 'spotify:track:53KaP77tkliz36LPxWGlWK', 'track_href': 'https://api.spotify.com/v1/tracks/53KaP77tkliz36LPxWGlWK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/53KaP77tkliz36LPxWGlWK', 'duration_ms': 155154, 'time_signature': 4}]}"
33,4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,"{'name': 'Daylight', 'track_number': 5, 'id': '4ZT0wGKwlJRjpMUuwZVy3p', 'url': 'https://open.spotify.com/track/4ZT0wGKwlJRjpMUuwZVy3p', 'audio_feature': [{'danceability': 0.566, 'energy': 0.564, 'key': 10, 'loudness': -7.88, 'mode': 0, 'speechiness': 0.277, 'acousticness': 0.0149, 'instrumentalness': 0, 'liveness': 0.104, 'valence': 0.0667, 'tempo': 139.92, 'type': 'audio_features', 'id': '4ZT0wGKwlJRjpMUuwZVy3p', 'uri': 'spotify:track:4ZT0wGKwlJRjpMUuwZVy3p', 'track_href': 'https://api.spotify.com/v1/tracks/4ZT0wGKwlJRjpMUuwZVy3p', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4ZT0wGKwlJRjpMUuwZVy3p', 'duration_ms': 164143, 'time_signature': 4}]}"
34,4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,"{'name': 'First Person Shooter (feat. J. Cole)', 'track_number': 6, 'id': '7aqfrAY2p9BUSiupwk3svU', 'url': 'https://open.spotify.com/track/7aqfrAY2p9BUSiupwk3svU', 'audio_feature': [{'danceability': 0.47, 'energy': 0.64, 'key': 2, 'loudness': -7.779, 'mode': 1, 'speechiness': 0.32, 'acousticness': 0.0277, 'instrumentalness': 0, 'liveness': 0.382, 'valence': 0.248, 'tempo': 163.92, 'type': 'audio_features', 'id': '7aqfrAY2p9BUSiupwk3svU', 'uri': 'spotify:track:7aqfrAY2p9BUSiupwk3svU', 'track_href': 'https://api.spotify.com/v1/tracks/7aqfrAY2p9BUSiupwk3svU', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7aqfrAY2p9BUSiupwk3svU', 'duration_ms': 247444, 'time_signature': 4}]}"
35,45dkTj5sMRSjrmBSBeiHym,Tate McRae,"{'name': 'IDGAF (feat. Yeat)', 'track_number': 7, 'id': '2YSzYUF3jWqb9YP9VXmpjE', 'url': 'https://open.spotify.com/track/2YSzYUF3jWqb9YP9VXmpjE', 'audio_feature': [{'danceability': 0.663, 'energy': 0.67, 'key': 8, 'loudness': -8.399, 'mode': 1, 'speechiness': 0.271, 'acousticness': 0.0464, 'instrumentalness': 8.92e-05, 'liveness': 0.205, 'valence': 0.138, 'tempo': 136.952, 'type': 'audio_features', 'id': '2YSzYUF3jWqb9YP9VXmpjE', 'uri': 'spotify:track:2YSzYUF3jWqb9YP9VXmpjE', 'track_href': 'https://api.spotify.com/v1/tracks/2YSzYUF3jWqb9YP9VXmpjE', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2YSzYUF3jWqb9YP9VXmpjE', 'duration_ms': 260111, 'time_signature': 4}]}"
36,2RQXRUsr4IW1f3mKyKsy4B,Noah Kahan,"{'name': '7969 Santa', 'track_number': 8, 'id': '1GpWY5RiInhezB8wGWs6oN', 'url': 'https://open.spotify.com/track/1GpWY5RiInhezB8wGWs6oN', 'audio_feature': [{'danceability': 0.487, 'energy': 0.49, 'key': 10, 'loudness': -9.373, 'mode': 0, 'speechiness': 0.0649, 'acousticness': 0.554, 'instrumentalness': 0, 'liveness': 0.126, 'valence': 0.325, 'tempo': 141.389, 'type': 'audio_features', 'id': '1GpWY5RiInhezB8wGWs6oN', 'uri': 'spotify:track:1GpWY5RiInhezB8wGWs6oN', 'track_href': 'https://api.spotify.com/v1/tracks/1GpWY5RiInhezB8wGWs6oN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1GpWY5RiInhezB8wGWs6oN', 'duration_ms': 259847, 'time_signature': 4}]}"
37,06HL4z0CvFAxyc27GXpf02,Taylor Swift,"{'name': 'Slime You Out (feat. SZA)', 'track_number': 9, 'id': '0AYt6NMyyLd0rLuvr0UkMH', 'url': 'https://open.spotify.com/track/0AYt6NMyyLd0rLuvr0UkMH', 'audio_feature': [{'danceability': 0.483, 'energy': 0.408, 'key': 5, 'loudness': -9.243, 'mode': 0, 'speechiness': 0.0502, 'acousticness': 0.508, 'instrumentalness': 0, 'liveness': 0.259, 'valence': 0.105, 'tempo': 88.88, 'type': 'audio_features', 'id': '0AYt6NMyyLd0rLuvr0UkMH', 'uri': 'spotify:track:0AYt6NMyyLd0rLuvr0UkMH', 'track_href': 'https://api.spotify.com/v1/tracks/0AYt6NMyyLd0rLuvr0UkMH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0AYt6NMyyLd0rLuvr0UkMH', 'duration_ms': 310491, 'time_signature': 3}]}"
38,7Gi6gjaWy3DxyilpF1a8Is,Junior H,"{'name': 'Bahamas Promises', 'track_number': 10, 'id': '3JZjcKImHcmOI9ylL4zrSc', 'url': 'https://open.spotify.com/track/3JZjcKImHcmOI9ylL4zrSc', 'audio_feature': [{'danceability': 0.626, 'energy': 0.309, 'key': 1, 'loudness': -10.397, 'mode': 1, 'speechiness': 0.0433, 'acousticness': 0.85, 'instrumentalness': 1.31e-05, 'liveness': 0.117, 'valence': 0.369, 'tempo': 117.94, 'type': 'audio_features', 'id': '3JZjcKImHcmOI9ylL4zrSc', 'uri': 'spotify:track:3JZjcKImHcmOI9ylL4zrSc', 'track_href': 'https://api.spotify.com/v1/tracks/3JZjcKImHcmOI9ylL4zrSc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3JZjcKImHcmOI9ylL4zrSc', 'duration_ms': 184090, 'time_signature': 4}]}"
39,1oSPZhvZMIrWW5I41kPkkY,Jimin,"{'name': 'Tried Our Best', 'track_number': 11, 'id': '3IHt4j5uAEl7iBu8Utn985', 'url': 'https://open.spotify.com/track/3IHt4j5uAEl7iBu8Utn985', 'audio_feature': [{'danceability': 0.57, 'energy': 0.295, 'key': 8, 'loudness': -13.693, 'mode': 0, 'speechiness': 0.0445, 'acousticness': 0.837, 'instrumentalness': 0, 'liveness': 0.167, 'valence': 0.231, 'tempo': 84.139, 'type': 'audio_features', 'id': '3IHt4j5uAEl7iBu8Utn985', 'uri': 'spotify:track:3IHt4j5uAEl7iBu8Utn985', 'track_href': 'https://api.spotify.com/v1/tracks/3IHt4j5uAEl7iBu8Utn985', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3IHt4j5uAEl7iBu8Utn985', 'duration_ms': 209991, 'time_signature': 3}]}"
40,40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,"{'name': 'Screw The World - Interlude', 'track_number': 12, 'id': '0ArVfVP8B5svkfj8clHNzB', 'url': 'https://open.spotify.com/track/0ArVfVP8B5svkfj8clHNzB', 'audio_feature': [{'danceability': 0.823, 'energy': 0.642, 'key': 1, 'loudness': -5.922, 'mode': 1, 'speechiness': 0.258, 'acousticness': 0.0644, 'instrumentalness': 0.714, 'liveness': 0.105, 'valence': 0.629, 'tempo': 146.781, 'type': 'audio_features', 'id': '0ArVfVP8B5svkfj8clHNzB', 'uri': 'spotify:track:0ArVfVP8B5svkfj8clHNzB', 'track_href': 'https://api.spotify.com/v1/tracks/0ArVfVP8B5svkfj8clHNzB', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0ArVfVP8B5svkfj8clHNzB', 'duration_ms': 112093, 'time_signature': 4}]}"
41,3gBZUcNeVumkeeJ19CY2sX,Ken Carson,"{'name': 'Drew A Picasso', 'track_number': 13, 'id': '03rwnftfgpYVO6QDWOZcG6', 'url': 'https://open.spotify.com/track/03rwnftfgpYVO6QDWOZcG6', 'audio_feature': [{'danceability': 0.707, 'energy': 0.334, 'key': 7, 'loudness': -12.792, 'mode': 1, 'speechiness': 0.244, 'acousticness': 0.375, 'instrumentalness': 0, 'liveness': 0.17, 'valence': 0.143, 'tempo': 127.944, 'type': 'audio_features', 'id': '03rwnftfgpYVO6QDWOZcG6', 'uri': 'spotify:track:03rwnftfgpYVO6QDWOZcG6', 'track_href': 'https://api.spotify.com/v1/tracks/03rwnftfgpYVO6QDWOZcG6', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/03rwnftfgpYVO6QDWOZcG6', 'duration_ms': 262769, 'time_signature': 4}]}"
42,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,"{'name': 'Members Only (feat. PARTYNEXTDOOR)', 'track_number': 14, 'id': '24FUBxaAYSBlWsbSnEzDcn', 'url': 'https://open.spotify.com/track/24FUBxaAYSBlWsbSnEzDcn', 'audio_feature': [{'danceability': 0.647, 'energy': 0.34, 'key': 2, 'loudness': -8.795, 'mode': 0, 'speechiness': 0.0496, 'acousticness': 0.245, 'instrumentalness': 0, 'liveness': 0.107, 'valence': 0.176, 'tempo': 91.998, 'type': 'audio_features', 'id': '24FUBxaAYSBlWsbSnEzDcn', 'uri': 'spotify:track:24FUBxaAYSBlWsbSnEzDcn', 'track_href': 'https://api.spotify.com/v1/tracks/24FUBxaAYSBlWsbSnEzDcn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/24FUBxaAYSBlWsbSnEzDcn', 'duration_ms': 277721, 'time_signature': 4}]}"
43,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,"{'name': 'What Would Pluto Do', 'track_number': 15, 'id': '1DAibqbopEYULPEtE8WHTE', 'url': 'https://open.spotify.com/track/1DAibqbopEYULPEtE8WHTE', 'audio_feature': [{'danceability': 0.832, 'energy': 0.555, 'key': 10, 'loudness': -7.766, 'mode': 0, 'speechiness': 0.116, 'acousticness': 0.0506, 'instrumentalness': 0, 'liveness': 0.213, 'valence': 0.473, 'tempo': 95.618, 'type': 'audio_features', 'id': '1DAibqbopEYULPEtE8WHTE', 'uri': 'spotify:track:1DAibqbopEYULPEtE8WHTE', 'track_href': 'https://api.spotify.com/v1/tracks/1DAibqbopEYULPEtE8WHTE', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1DAibqbopEYULPEtE8WHTE', 'duration_ms': 182998, 'time_signature': 4}]}"
44,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,"{'name': 'All The Parties (feat. Chief Keef)', 'track_number': 16, 'id': '1PIgY9ybyFT9uWLM5POYGY', 'url': 'https://open.spotify.com/track/1PIgY9ybyFT9uWLM5POYGY', 'audio_feature': [{'danceability': 0.65, 'energy': 0.405, 'key': 7, 'loudness': -10.156, 'mode': 0, 'speechiness': 0.199, 'acousticness': 0.552, 'instrumentalness': 0, 'liveness': 0.107, 'valence': 0.195, 'tempo': 124.747, 'type': 'audio_features', 'id': '1PIgY9ybyFT9uWLM5POYGY', 'uri': 'spotify:track:1PIgY9ybyFT9uWLM5POYGY', 'track_href': 'https://api.spotify.com/v1/tracks/1PIgY9ybyFT9uWLM5POYGY', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1PIgY9ybyFT9uWLM5POYGY', 'duration_ms': 218612, 'time_signature': 4}]}"
45,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,"{'name': '8am in Charlotte', 'track_number': 17, 'id': '0w3Mfe4PIVjuFjJbe3OlYv', 'url': 'https://open.spotify.com/track/0w3Mfe4PIVjuFjJbe3OlYv', 'audio_feature': [{'danceability': 0.567, 'energy': 0.682, 'key': 4, 'loudness': -6.423, 'mode': 1, 'speechiness': 0.274, 'acousticness': 0.643, 'instrumentalness': 0, 'liveness': 0.512, 'valence': 0.668, 'tempo': 79.043, 'type': 'audio_features', 'id': '0w3Mfe4PIVjuFjJbe3OlYv', 'uri': 'spotify:track:0w3Mfe4PIVjuFjJbe3OlYv', 'track_href': 'https://api.spotify.com/v1/tracks/0w3Mfe4PIVjuFjJbe3OlYv', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0w3Mfe4PIVjuFjJbe3OlYv', 'duration_ms': 266848, 'time_signature': 4}]}"
46,3win9vGIxFfBRag9S63wwf,Bailey Zimmerman,"{'name': 'BBL Love - Interlude', 'track_number': 18, 'id': '1mjAD7IYvI5UGiB7WnppMf', 'url': 'https://open.spotify.com/track/1mjAD7IYvI5UGiB7WnppMf', 'audio_feature': [{'danceability': 0.502, 'energy': 0.391, 'key': 4, 'loudness': -9.013, 'mode': 1, 'speechiness': 0.0428, 'acousticness': 0.845, 'instrumentalness': 0, 'liveness': 0.112, 'valence': 0.574, 'tempo': 132.819, 'type': 'audio_features', 'id': '1mjAD7IYvI5UGiB7WnppMf', 'uri': 'spotify:track:1mjAD7IYvI5UGiB7WnppMf', 'track_href': 'https://api.spotify.com/v1/tracks/1mjAD7IYvI5UGiB7WnppMf', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1mjAD7IYvI5UGiB7WnppMf', 'duration_ms': 161364, 'time_signature': 4}]}"
47,7gW0r5CkdEUMm42w9XpyZO,Laufey,"{'name': 'Gently (feat. Bad Bunny)', 'track_number': 19, 'id': '6ZprqcYFC6D9eIZaCoqrSn', 'url': 'https://open.spotify.com/track/6ZprqcYFC6D9eIZaCoqrSn', 'audio_feature': [{'danceability': 0.868, 'energy': 0.407, 'key': 10, 'loudness': -7.735, 'mode': 1, 'speechiness': 0.295, 'acousticness': 0.0479, 'instrumentalness': 0.000111, 'liveness': 0.139, 'valence': 0.255, 'tempo': 107.524, 'type': 'audio_features', 'id': '6ZprqcYFC6D9eIZaCoqrSn', 'uri': 'spotify:track:6ZprqcYFC6D9eIZaCoqrSn', 'track_href': 'https://api.spotify.com/v1/tracks/6ZprqcYFC6D9eIZaCoqrSn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6ZprqcYFC6D9eIZaCoqrSn', 'duration_ms': 133694, 'time_signature': 4}]}"
48,2yLzlEFtIS0Q9UkyBZdQA7,Jessie Murph,"{'name': 'Rich Baby Daddy (feat. Sexyy Red & SZA)', 'track_number': 20, 'id': '1yeB8MUNeLo9Ek1UEpsyz6', 'url': 'https://open.spotify.com/track/1yeB8MUNeLo9Ek1UEpsyz6', 'audio_feature': [{'danceability': 0.645, 'energy': 0.729, 'key': 2, 'loudness': -4.56, 'mode': 1, 'speechiness': 0.0528, 'acousticness': 0.0377, 'instrumentalness': 0, 'liveness': 0.384, 'valence': 0.142, 'tempo': 146.01, 'type': 'audio_features', 'id': '1yeB8MUNeLo9Ek1UEpsyz6', 'uri': 'spotify:track:1yeB8MUNeLo9Ek1UEpsyz6', 'track_href': 'https://api.spotify.com/v1/tracks/1yeB8MUNeLo9Ek1UEpsyz6', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1yeB8MUNeLo9Ek1UEpsyz6', 'duration_ms': 319192, 'time_signature': 4}]}"
49,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,"{'name': 'Another Late Night (feat. Lil Yachty)', 'track_number': 21, 'id': '17IBDpAl3J39swaoPlfGpp', 'url': 'https://open.spotify.com/track/17IBDpAl3J39swaoPlfGpp', 'audio_feature': [{'danceability': 0.684, 'energy': 0.541, 'key': 5, 'loudness': -8.04, 'mode': 0, 'speechiness': 0.0483, 'acousticness': 0.0347, 'instrumentalness': 0, 'liveness': 0.138, 'valence': 0.214, 'tempo': 158.046, 'type': 'audio_features', 'id': '17IBDpAl3J39swaoPlfGpp', 'uri': 'spotify:track:17IBDpAl3J39swaoPlfGpp', 'track_href': 'https://api.spotify.com/v1/tracks/17IBDpAl3J39swaoPlfGpp', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/17IBDpAl3J39swaoPlfGpp', 'duration_ms': 170415, 'time_signature': 4}]}"
50,40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,"{'name': 'Away From Home', 'track_number': 22, 'id': '4IcbUXrAzBtn6iUO1LP471', 'url': 'https://open.spotify.com/track/4IcbUXrAzBtn6iUO1LP471', 'audio_feature': [{'danceability': 0.848, 'energy': 0.625, 'key': 1, 'loudness': -7.64, 'mode': 1, 'speechiness': 0.0587, 'acousticness': 0.0195, 'instrumentalness': 0, 'liveness': 0.109, 'valence': 0.226, 'tempo': 93.019, 'type': 'audio_features', 'id': '4IcbUXrAzBtn6iUO1LP471', 'uri': 'spotify:track:4IcbUXrAzBtn6iUO1LP471', 'track_href': 'https://api.spotify.com/v1/tracks/4IcbUXrAzBtn6iUO1LP471', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4IcbUXrAzBtn6iUO1LP471', 'duration_ms': 258593, 'time_signature': 4}]}"
51,74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,"{'name': 'Polar Opposites', 'track_number': 23, 'id': '3oZZfVvLJuDYc4Vn3A63Fw', 'url': 'https://open.spotify.com/track/3oZZfVvLJuDYc4Vn3A63Fw', 'audio_feature': [{'danceability': 0.44, 'energy': 0.274, 'key': 5, 'loudness': -14.464, 'mode': 0, 'speechiness': 0.0809, 'acousticness': 0.0924, 'instrumentalness': 3.37e-06, 'liveness': 0.128, 'valence': 0.343, 'tempo': 76.513, 'type': 'audio_features', 'id': '3oZZfVvLJuDYc4Vn3A63Fw', 'uri': 'spotify:track:3oZZfVvLJuDYc4Vn3A63Fw', 'track_href': 'https://api.spotify.com/v1/tracks/3oZZfVvLJuDYc4Vn3A63Fw', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3oZZfVvLJuDYc4Vn3A63Fw', 'duration_ms': 257180, 'time_signature': 4}]}"
52,6IkfE2JyVoKwBZXvuytKX3,Oliver Anthony Music,"{'name': 'back at it', 'track_number': 1, 'id': '1h0rVgfuKa6V9DkVSLAc4Q', 'url': 'https://open.spotify.com/track/1h0rVgfuKa6V9DkVSLAc4Q', 'audio_feature': [{'danceability': 0.742, 'energy': 0.543, 'key': 8, 'loudness': -8.77, 'mode': 0, 'speechiness': 0.211, 'acousticness': 0.125, 'instrumentalness': 0, 'liveness': 0.237, 'valence': 0.407, 'tempo': 129.091, 'type': 'audio_features', 'id': '1h0rVgfuKa6V9DkVSLAc4Q', 'uri': 'spotify:track:1h0rVgfuKa6V9DkVSLAc4Q', 'track_href': 'https://api.spotify.com/v1/tracks/1h0rVgfuKa6V9DkVSLAc4Q', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1h0rVgfuKa6V9DkVSLAc4Q', 'duration_ms': 186173, 'time_signature': 4}]}"
53,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,"{'name': 'back to the moon', 'track_number': 2, 'id': '3OGCNLxpBmTYRxPZg2yDE5', 'url': 'https://open.spotify.com/track/3OGCNLxpBmTYRxPZg2yDE5', 'audio_feature': [{'danceability': 0.767, 'energy': 0.662, 'key': 5, 'loudness': -4.856, 'mode': 0, 'speechiness': 0.0578, 'acousticness': 0.103, 'instrumentalness': 0, 'liveness': 0.123, 'valence': 0.259, 'tempo': 143.943, 'type': 'audio_features', 'id': '3OGCNLxpBmTYRxPZg2yDE5', 'uri': 'spotify:track:3OGCNLxpBmTYRxPZg2yDE5', 'track_href': 'https://api.spotify.com/v1/tracks/3OGCNLxpBmTYRxPZg2yDE5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3OGCNLxpBmTYRxPZg2yDE5', 'duration_ms': 193333, 'time_signature': 4}]}"
54,3TVXtAsR1Inumwj472S9r4,Drake,"{'name': 'idk nomore', 'track_number': 3, 'id': '7MLGkncjEGTfKHpNa5UgCQ', 'url': 'https://open.spotify.com/track/7MLGkncjEGTfKHpNa5UgCQ', 'audio_feature': [{'danceability': 0.395, 'energy': 0.667, 'key': 5, 'loudness': -5.237, 'mode': 0, 'speechiness': 0.215, 'acousticness': 0.262, 'instrumentalness': 0, 'liveness': 0.0858, 'valence': 0.368, 'tempo': 79.905, 'type': 'audio_features', 'id': '7MLGkncjEGTfKHpNa5UgCQ', 'uri': 'spotify:track:7MLGkncjEGTfKHpNa5UgCQ', 'track_href': 'https://api.spotify.com/v1/tracks/7MLGkncjEGTfKHpNa5UgCQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7MLGkncjEGTfKHpNa5UgCQ', 'duration_ms': 179480, 'time_signature': 4}]}"
55,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,"{'name': 'paybach', 'track_number': 4, 'id': '5XpwulllkqoHEk0jpwvRlJ', 'url': 'https://open.spotify.com/track/5XpwulllkqoHEk0jpwvRlJ', 'audio_feature': [{'danceability': 0.653, 'energy': 0.583, 'key': 0, 'loudness': -4.462, 'mode': 0, 'speechiness': 0.348, 'acousticness': 0.465, 'instrumentalness': 0, 'liveness': 0.193, 'valence': 0.846, 'tempo': 82.63, 'type': 'audio_features', 'id': '5XpwulllkqoHEk0jpwvRlJ', 'uri': 'spotify:track:5XpwulllkqoHEk0jpwvRlJ', 'track_href': 'https://api.spotify.com/v1/tracks/5XpwulllkqoHEk0jpwvRlJ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5XpwulllkqoHEk0jpwvRlJ', 'duration_ms': 173533, 'time_signature': 4}]}"
56,3Me35AWHCGqW4sZ7bWWJt1,Xavi,"{'name': 'ca$h $hit', 'track_number': 5, 'id': '48rsYvIQXUAtxcmIoStOaM', 'url': 'https://open.spotify.com/track/48rsYvIQXUAtxcmIoStOaM', 'audio_feature': [{'danceability': 0.795, 'energy': 0.55, 'key': 7, 'loudness': -5.704, 'mode': 0, 'speechiness': 0.0882, 'acousticness': 0.123, 'instrumentalness': 0, 'liveness': 0.0873, 'valence': 0.152, 'tempo': 119.975, 'type': 'audio_features', 'id': '48rsYvIQXUAtxcmIoStOaM', 'uri': 'spotify:track:48rsYvIQXUAtxcmIoStOaM', 'track_href': 'https://api.spotify.com/v1/tracks/48rsYvIQXUAtxcmIoStOaM', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/48rsYvIQXUAtxcmIoStOaM', 'duration_ms': 131493, 'time_signature': 4}]}"
57,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,"{'name': 'fukumean', 'track_number': 6, 'id': '4rXLjWdF2ZZpXCVTfWcshS', 'url': 'https://open.spotify.com/track/4rXLjWdF2ZZpXCVTfWcshS', 'audio_feature': [{'danceability': 0.847, 'energy': 0.622, 'key': 1, 'loudness': -6.747, 'mode': 0, 'speechiness': 0.0903, 'acousticness': 0.119, 'instrumentalness': 0, 'liveness': 0.285, 'valence': 0.22, 'tempo': 130.001, 'type': 'audio_features', 'id': '4rXLjWdF2ZZpXCVTfWcshS', 'uri': 'spotify:track:4rXLjWdF2ZZpXCVTfWcshS', 'track_href': 'https://api.spotify.com/v1/tracks/4rXLjWdF2ZZpXCVTfWcshS', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4rXLjWdF2ZZpXCVTfWcshS', 'duration_ms': 125040, 'time_signature': 4}]}"
58,4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,"{'name': 'rodeo dr', 'track_number': 7, 'id': '2rjv9fXzpZDbB6lEeIoB3l', 'url': 'https://open.spotify.com/track/2rjv9fXzpZDbB6lEeIoB3l', 'audio_feature': [{'danceability': 0.8, 'energy': 0.754, 'key': 1, 'loudness': -5.259, 'mode': 0, 'speechiness': 0.216, 'acousticness': 0.0668, 'instrumentalness': 0, 'liveness': 0.278, 'valence': 0.334, 'tempo': 134.136, 'type': 'audio_features', 'id': '2rjv9fXzpZDbB6lEeIoB3l', 'uri': 'spotify:track:2rjv9fXzpZDbB6lEeIoB3l', 'track_href': 'https://api.spotify.com/v1/tracks/2rjv9fXzpZDbB6lEeIoB3l', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2rjv9fXzpZDbB6lEeIoB3l', 'duration_ms': 176947, 'time_signature': 4}]}"
59,3TVXtAsR1Inumwj472S9r4,Drake,"{'name': 'bottom', 'track_number': 8, 'id': '6WKh2qSTswuv8QG60Wu29F', 'url': 'https://open.spotify.com/track/6WKh2qSTswuv8QG60Wu29F', 'audio_feature': [{'danceability': 0.926, 'energy': 0.57, 'key': 10, 'loudness': -5.226, 'mode': 0, 'speechiness': 0.047, 'acousticness': 0.0551, 'instrumentalness': 0.00134, 'liveness': 0.109, 'valence': 0.232, 'tempo': 130.011, 'type': 'audio_features', 'id': '6WKh2qSTswuv8QG60Wu29F', 'uri': 'spotify:track:6WKh2qSTswuv8QG60Wu29F', 'track_href': 'https://api.spotify.com/v1/tracks/6WKh2qSTswuv8QG60Wu29F', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6WKh2qSTswuv8QG60Wu29F', 'duration_ms': 177347, 'time_signature': 4}]}"
60,7iK8PXO48WeuP03g8YR51W,Myke Towers,"{'name': 'p angels', 'track_number': 9, 'id': '2k2Z7yadTBdOM8oObjzslj', 'url': 'https://open.spotify.com/track/2k2Z7yadTBdOM8oObjzslj', 'audio_feature': [{'danceability': 0.894, 'energy': 0.533, 'key': 1, 'loudness': -7.861, 'mode': 0, 'speechiness': 0.412, 'acousticness': 0.124, 'instrumentalness': 0, 'liveness': 0.109, 'valence': 0.392, 'tempo': 120.031, 'type': 'audio_features', 'id': '2k2Z7yadTBdOM8oObjzslj', 'uri': 'spotify:track:2k2Z7yadTBdOM8oObjzslj', 'track_href': 'https://api.spotify.com/v1/tracks/2k2Z7yadTBdOM8oObjzslj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2k2Z7yadTBdOM8oObjzslj', 'duration_ms': 176160, 'time_signature': 4}]}"
